AA.DAfN,AW,DOI,F.FN
"Edinburgh Napier University;; University of St Andrews;; Rochester Institute of Technology;; Catholic University of the Sacred Heart","","10.1007/s00146-014-0540-0","tourism;; knowledge management;; computer science"
"University of São Paulo;; University of São Paulo;; Federal Institute of Sao Paulo, Sao Paulo, Brazil;; University of São Paulo","employ;; support;; vector;; machine;; svm;; classifier;; over;; different;; types;; kernels;; investigate;; observable;; variables;; individuals;; household;; information;; able;; describe;; consumption;; decision;; film;; theaters;; brazil;; big;; dataset;; 340;; 000;; living;; metropolitan;; areas;; whole;; large;; developing;; economy;; performed;; knowledge;; discovery;; databases;; classify;; consumers;; 80;; instances;; correctly;; classified;; reduce;; degrees;; freedom;; learn;; more;; important;; determinants;; apply;; linear;; discriminant;; allows;; us;; identify;; key;; main;; individual;; characteristics;; age;; education;; merges;; student;; income;; preferences;; cultural;; goods;; regarding;; geographic;; timing;; sample;; population;; concentration;; supply;; movie;; point;; ineffective;; policy;; sector;; time;; investigated","10.1007/s00146-019-00899-7","support vector machine classification;; support vector machine;; population;; metropolitan area;; linear discriminant analysis;; knowledge management;; knowledge extraction;; econometrics;; developing country;; computer science;; classifier"
"VIT University;; University of Leeds;; VIT University","india;; energy;; demand;; predicted;; rise;; 135;; span;; 20;; years;; coping;; surging;; demands;; requires;; several;; reforms;; both;; renewable;; sectors;; factors;; rising;; population;; reduction;; cost;; technology;; effect;; nation;; gdp;; make;; policy;; herculean;; task;; justification;; policies;; quite;; opaque;; public;; artificial;; intelligence;; ai;; help;; decision;; makers;; quickly;; draw;; conclusions;; voluminous;; datasets;; different;; heads;; post;; processed;; so;; easily;; understood;; layperson;; paper;; focuses;; sankey;; diagrams;; processing;; tool;; systems;; formulation;; overall;; assessment;; sources;; production;; pathways;; end;; destinations;; wastage;; encountered;; visualized;; diagram;; work;; protocol;; written;; form;; prompt;; asks;; user;; supply;; information;; spreadsheet;; interfaced;; customized;; mobile;; app;; first;; anywhere;; subcontinent;; sector;; vibrant;; enabling;; handle;; dynamics;; distribution;; locally;; gives;; instant;; feel;; apportioned;; across;; grids;; projected;; changes;; next;; decade;; efficiency;; feasibility;; lastly;; telling;; visual;; representation;; showing;; main;; strengths;; weaknesses","10.1007/s00146-019-00900-3","strengths and weaknesses;; sankey diagram;; renewable energy;; population;; mobile telephony;; knowledge management;; environmental economics;; energy source;; energy management;; destinations;; computer science"
"Paracelsus-Berghofklinik, Bad Essen, Germany 49152 and Information Management and Information Systems (IMWI), Osnabrueck University, Osnabrueck, Germany 49069#TAB#;; Information Management and Information Systems (IMWI), Osnabrueck University, Osnabrueck, Germany 49069 and Institute for eHealth & Management in Healthcare, Flensburg University of Applied Scienc ...#TAB#;; Information Management and Information Systems (IMWI), Osnabrueck University, Osnabrueck, Germany 49069#TAB#","primarily;; successful;; drug;; dependency;; rehabilitation;; relapses;; occur;; frequently;; tremendous;; lack;; specific;; outpatient;; psychotherapy;; self;; help;; groups;; especially;; rural;; areas;; approaches;; must;; integrated;; reduce;; relapse;; rates;; inpatient;; addiction;; treatment;; case;; dependence;; paper;; aims;; address;; complex;; problem;; action;; research;; ar;; methodology;; addition;; systematic;; literature;; search;; show;; interviews;; patients;; therapists;; key;; stakeholders;; iterative;; cyclical;; nature;; reinforced;; role;; adequate;; ripening;; concerning;; care;; macroeconomic;; perspective;; insurance;; companies;; patient;; allocation;; importance;; external;; structure;; skills;; aftercare;; impulses;; dedicated;; information;; systems;; iss;; finally;; develop;; hypothesis;; mobile;; technology;; successfully;; implemented;; recovering;; b;; outcome","10.1007/s00146-014-0544-9","rural area;; relapse prevention;; rehabilitation;; nursing;; mobile technology;; knowledge management;; inpatient care;; information system;; computer science;; addiction;; action research"
"Loughborough University;; CommunitySense, Tilburg, The Netherlands;; Imnoo AG, Glattbrugg, Switzerland","","10.1007/s00146-019-00904-z","performing arts;; knowledge management;; engineering management;; design technology;; computer science;; black box"
"Centre national de la recherche scientifique;; University of Sheffield","artificial;; intelligence;; robots;; may;; progressively;; take;; more;; prominent;; place;; daily;; environment;; interestingly;; humans;; perceive;; entities;; science;; mainly;; taken;; anthropocentric;; perspective;; distant;; agents;; considering;; people;; fears;; expectations;; tend;; simultaneously;; afraid;; allured;; conceptualisations;; divine;; g;; gods;; two;; experiments;; investigated;; proximity;; representation;; natural;; animals;; both;; explicit;; 1;; implicit;; level;; 2;; first;; participants;; explicitly;; positive;; negative;; attitudes;; hierarchical;; clustering;; showed;; similar;; tended;; second;; carried;; word;; decision;; task;; religious;; semantic;; words;; neutral;; presentation;; masked;; prime;; referring;; control;; entity;; primes;; faster;; identify;; arguing;; activation;; conclude;; make;; sense;; relying;; already;; familiar;; case;; appear;; draw;; parallels","10.1007/s00146-019-00902-1","semantic representation;; robot;; prime;; parallels;; knowledge management;; hierarchical clustering;; computer science;; cognitive science;; argument;; anthropocentrism"
"Polytechnic University of Milan","aim;; article;; reflecting;; fundamental;; epistemological;; issue;; characterises;; technological;; progress;; heading;; humankind;; progressively;; externalising;; crucial;; decision;; processes;; towards;; algorithms;; decisive;; data;; coming;; human;; experience;; mind;; abilities;; left;; shall;; try;; argue;; puzzling;; engineers;; philosophers;; aware;; jointly;; challenge;; may;; actually;; doing;; algorithmic;; automatisation;; developing;; novel;; condition;; according;; 1;; thinking;; abstraction;; always;; better;; mental;; least;; western;; culture;; come;; history;; progressive;; restriction;; best;; minds;; realm;; rationality;; first;; computation;; second;; third;; finally;; exceeds;; 2;; so;; contents;; atrophying;; ourselves;; becoming;; creatures;; delegating;; core;; essence;; included;; ability;; together;; ethical;; courage;; complex;; decisions;; both;; lives;; others","10.1007/s00146-019-00905-y","western culture;; technological change;; realm;; rationality;; human condition;; epistemology;; delegation;; courage;; computer science;; abstraction"
"Flinders University","brain;; computer;; interface;; bci;; remarkable;; progress;; bridging;; divide;; external;; environment;; assist;; persons;; severe;; disabilities;; caused;; impairments;; continuing;; philosophical;; interest;; bcis;; emerges;; thoughtful;; reflection;; computers;; machines;; artificial;; intelligence;; article;; seeks;; apply;; perspectives;; examine;; challenge;; work;; towards;; resolution;; persistent;; problem;; mind;; body;; relationship;; namely;; dualism;; original;; humanitarian;; goals;; technological;; inventiveness;; surprisingly;; useful;; begin;; neurologically;; impaired;; person;; problems;; encountered;; pioneering;; responses;; secondly;; explored;; via;; two;; points;; clarification;; direct;; indirect;; nature;; thoughts;; thirdly;; beset;; interaction;; difficulties;; questioned;; phenomena;; intentions;; interactions;; technology;; fourthly;; animal;; minds;; robots;; settings;; again;; relevance;; brief;; look;; conclude;; outlining;; future;; philosophy;; might;; appear;; ominous","10.1007/s00146-014-0545-8","robot;; mind body problem;; dualism;; computer science;; cognitive science;; brain computer interface"
"Institute for Computer Science and Business Information Systems, Essen, Germany#TAB#;; Institute for Computer Science and Business Information Systems, Essen, Germany#TAB#;; Institute for Computer Science and Business Information Systems, Essen, Germany#TAB#","consulting;; system;; oswi;; orientating;; economy;; computer;; science;; developed;; commission;; faculty;; university;; duisburg;; essen;; characteristics;; expected;; abilities;; different;; courses;; formulated;; professors;; representatives;; respective;; fields;; algorithmic;; base;; self;; organized;; learning;; neural;; network;; us;; namely;; enforcing;; more;; 5;; 000;; students;; pupils;; always;; users;; useful;; user;; friendly;; selecting;; methodical;; approach;; obtaining;; database;; algorithm;; operates;; both;; highly;; innovative;; suited;; areas","10.1007/s00146-014-0542-y","knowledge management;; computer science;; commission;; artificial neural network"
"Free University of Berlin","","10.1007/s00146-014-0547-6","social science;; performing arts;; management science;; lifeworld;; epistemology;; computer science"
"Okinawa International University;; Shinshu University","paper;; theoretically;; analyzes;; so;; called;; paradox;; choice;; introduced;; schwartz;; why;; more;; less;; harper;; perennial;; york;; 2004;; posits;; too;; choices;; make;; us;; unhappy;; one;; possibilities;; broaden;; number;; increases;; occurs;; greater;; best;; entails;; complications;; incurs;; higher;; costs;; purpose;; focus;; specific;; example;; respect;; consumer;; nonpurchase;; behavior;; order;; derive;; optimal;; strategy;; firm;; selling;; goods;; services;; purchase;; constructing;; decision;; model;; ascertain;; product;; quantity;; variety;; context;; offerings;; needed;; maximize;; sales;; point;; important;; consider;; inversely;; proportionate","10.1007/s00146-014-0546-7","sales strategy;; microeconomics;; knowledge management;; computer science"
"University of Chile","paper;; examines;; insoluble;; cartesian;; problem;; classical;; ai;; namely;; linguistic;; understanding;; involves;; knowledge;; awareness;; u;; meaning;; cognitive;; process;; irreducible;; algorithms;; descartes;; view;; reason;; intelligence;; paradoxically;; encouraged;; certain;; researchers;; suppose;; suffices;; machine;; several;; advocates;; turing;; test;; example;; assume;; comprises;; computational;; processes;; recursively;; decomposed;; algorithmic;; mechanisms;; against;; background;; first;; section;; explain;; language;; mind;; show;; bites;; bullet;; his;; imitation;; game;; second;; analyze;; assess;; third;; elaborate;; schank;; abelsons;; script;; applier;; mechanism;; sam;; hereby;; supposedly;; casts;; doubt;; denial;; machines;; think;; finally;; fourth;; explore;; challenge;; decomposition;; faces;; argue;; core;; require;; person;; viewpoint","10.1007/s00146-019-00906-x","turing test;; turing;; recursion;; linguistics;; imitation;; denial;; computer science;; cognition;; cartesian coordinate system"
"Mendel University;; Universiti Brunei Darussalam;; Towers Watson;; Technical University of Ostrava;; Deluxe Corporation, Shoreview, USA","artificial;; intelligence;; poses;; challenge;; application;; finance;; treasury;; management;; functions;; longer;; physical;; processes;; rather;; virtual;; increasingly;; highly;; automated;; teams;; knowledge;; workers;; make;; decisions;; conduct;; analytics;; dynamic;; frameworks;; must;; incorporate;; environmental;; considerations;; foreign;; exchange;; rates;; gdp;; forecasts;; internal;; growth;; needs;; business;; trends;; impact;; actions;; corporate;; complex;; g;; hedging;; investing;; capital;; structure;; liquidity;; levels;; analogous;; complexity;; human;; nervous;; system;; encompasses;; far;; more;; automation;; tasks;; similar;; ai;; systems;; manage;; data;; quickly;; accurately;; capture;; classification;; integration;; larger;; datasets;; network;; neural;; gradually;; widely;; fields;; early;; warning;; potential;; financial;; crisis;; diagnosis;; risk;; control;; information;; quality;; mining;; hidden;; etc","10.1007/s00146-019-00919-6","treasury management;; treasury;; market liquidity;; hedge;; financial risk;; financial crisis;; finance;; computer science;; capital structure;; analytics"
"Entrepreneurial Risks, ETH Risk Center, Zurich, Switzerland;; ETH Zurich","advancements;; ai;; prompted;; large;; number;; ethics;; guidelines;; published;; governments;; nonprofits;; papers;; propose;; concrete;; seemingly;; applicable;; ideas;; few;; philosophically;; sound;; proposals;; observe;; line;; questioning;; examined;; critically;; underlying;; conceptual;; problems;; always;; dealt;; root;; paper;; investigate;; nature;; ethical;; systems;; moral;; status;; might;; first;; turning;; notions;; agency;; patience;; find;; explication;; come;; too;; high;; cost;; why;; second;; articulate;; different;; approach;; avoids;; vague;; ambiguous;; concepts;; problem;; minds;; third;; explore;; impact;; philosophical;; regulatory;; landscape;; make;; link;; explicit;; finally;; set;; promising;; policy;; steps","10.1007/s00146-019-00920-z","problem of other minds;; performing arts;; patience;; moral agency;; management science;; explication;; epistemology;; decentralization;; computer science;; ai systems;; ai ethics"
"George Mason University","","10.1007/s00146-019-00921-y","recurrent neural network;; machine learning;; computer science;; artificial intelligence"
"University of Bristol;; University of Bristol","autonomous;; mechanisms;; regulate;; certain;; aspects;; society;; already;; business;; organisations;; take;; seriously;; proposals;; algorithmic;; regulation;; identify;; existing;; technologies;; implement;; originally;; introduced;; contexts;; build;; notion;; social;; machine;; connect;; ongoing;; trends;; ideas;; crowdsourced;; task;; work;; compiler;; mechanism;; design;; reputation;; management;; systems;; scoring;; showing;; building;; blocks;; place;; discuss;; implications;; human;; autonomy;; order;; main;; contribution;; paper;; convergent;; technical;; leading;; towards;; algorithms;; political;; ethical;; consequences;; taking;; path","10.1007/s00146-019-00917-8","social order;; social machines;; politics;; mechanism design;; management science;; democracy;; computer science;; compiler;; autonomy;; autonomous agent"
"University of Oldenburg;; Namibia University of Science and Technology;; University College of Technology Sarawak (UCTS)","reviews;; research;; development;; collaborations;; indigenous;; communities;; exhibited;; numerous;; challenges;; researcher;; community;; interactions;; accounts;; indiscretions;; begun;; generating;; conduct;; guidelines;; researchers;; effectiveness;; chosen;; communication;; methods;; guaranteeing;; appropriate;; behavior;; established;; contributes;; ongoing;; debate;; around;; ethical;; situ;; aim;; investigate;; interpretation;; accuracy;; interaction;; form;; sketches;; malaysian;; eight;; 57;; students;; three;; continents;; expression;; intended;; found;; unable;; accurately;; interpret;; describe;; behavioral;; responses;; major;; concern;; remains;; tendency;; fall;; back;; prior;; practices;; good;; minimal;; guidance;; contextual;; attempt;; provide;; greater;; direction;; explored;; speech;; bubble;; exercise;; 15;; directly;; contribute;; current;; efforts;; formulating;; basis","10.1007/s00146-019-00914-x","knowledge management;; indigenous;; ethical code;; engineering ethics;; computer science"
"University of Warwick","","10.1007/s00146-019-00909-8","stream of consciousness;; knowledge management;; computer science;; cognitive science;; cognition"
"Indian Institute of Technology Bombay;; Indian Institute of Technology Bombay","languages;; insufficient;; digitally;; resources;; indian;; english;; language;; machine;; translation;; mt;; system;; developments;; faces;; difficulty;; translate;; lexical;; phenomena;; paper;; work;; comparative;; 440;; phrase;; statistical;; trained;; models;; 110;; pairs;; across;; 11;; developed;; baseline;; systems;; augmented;; training;; corpus;; indowordnet;; synset;; word;; entries;; database;; top;; done;; detailed;; performance;; comparison;; evaluation;; metrics;; bleu;; score;; meteor;; ter;; observed;; significant;; improvement;; evaluations;; quality;; experiments;; give;; insight;; two;; ways;; 1;; usage;; mapping;; resource;; poor;; 2;; efficient;; moreover;; mapped;; helped;; smt;; handle;; ambiguity;; great;; extent","10.1007/s00146-019-00907-w","phrase;; natural language processing;; machine translation;; lexical database;; knowledge management;; indowordnet;; indian language;; computer science;; baseline system;; artificial intelligence;; ambiguity"
"Ryukoku University","","10.1007/s00146-019-00913-y","knowledge management;; human robot interaction;; human computer interaction;; computer science"
"Laval University","","10.1007/s00146-019-00912-z","performing arts;; management science;; deflation;; computer science"
"George Mason University","article;; offers;; critical;; inquiry;; contemporary;; neural;; network;; models;; instance;; machine;; learning;; interdisciplinary;; perspective;; ai;; studies;; performativity;; shows;; limits;; architecture;; systems;; misemployment;; natural;; performance;; context;; variable;; performative;; approach;; instead;; constant;; begins;; brief;; review;; language;; processing;; continues;; concentration;; relevant;; model;; recurrent;; networks;; applied;; commercial;; research;; facebook;; demonstrates;; logic;; brought;; account;; nets;; integral;; part;; human;; languaging;; argues;; fail;; grasp;; works;; similarly;; theory;; articulated;; jacques;; derrida;; his;; critique;; john;; l;; austin;; concept;; applying;; work;; linguistic;; traces;; spatially;; organized;; entities;; allow;; notion;; fall;; trap;; taking;; treating;; fix;; encoded;; lastly;; applies;; proposal;; more;; concretely;; case;; alice;; bob","10.1007/s00146-019-00910-1","recurrent neural network;; performing arts;; performativity;; performative utterance;; machine learning;; grasp;; computer science;; artificial neural network;; artificial intelligence;; architecture;; alice and bob"
"Concordia University","","10.1007/s00146-018-0870-4","performing arts;; knowledge management;; computer science;; capitalism"
"Universidade Nova de Lisboa","widely;; argued;; digital;; technologies;; transforming;; nature;; reading;; brains;; wide;; range;; cognitive;; capabilities;; article;; begin;; discussing;; analytical;; category;; deep;; really;; decline;; analyse;; grounding;; brain;; reorganization;; upon;; michael;; anderson;; massive;; redeployment;; hypothesis;; dehaene;; neuronal;; recycling;; both;; help;; us;; theorize;; capacities;; transformed;; acquisition;; skills;; examine;; difficulties;; comparing;; web;; browser;; tablet;; reader;; pre;; existing;; print;; culture;; learning;; read;; undoubtedly;; changes;; evidence;; tightly;; tied;; material;; substrates;; find;; lacking;; instead;; attempt;; situate;; around;; context;; specific;; ecologies;; incorporating;; screen;; page;; involves;; reconsideration;; role;; abilities","10.1007/s00146-017-0785-5","screen reading;; print culture;; performing arts;; learning to read;; knowledge management;; computer science;; cognitive science;; cognitive ecology;; cognitive artifacts;; cognitive changes;; cognition"
"LÃ¼neburg University;; Shanxi University","","10.1007/s00146-019-00922-x","posthumanism;; management science;; computer science;; art history"
"University of São Paulo;; University of São Paulo","goal;; paper;; describe;; mechanism;; public;; perception;; risk;; artificial;; intelligence;; apply;; social;; amplification;; framework;; data;; collected;; twitter;; 2007;; 2018;; appeared;; significant;; representation;; association;; awareness;; finding;; image;; ai;; mostly;; existential;; risks;; became;; popular;; fourth;; quarter;; 2014;; source;; positioning;; experts;; happen;; real;; movers;; so;; far;; instead;; actual;; disasters;; analyze;; kind;; amplified;; secondary;; effects;; varieties;; unrelated;; dynamics;; addressing;; concerns;; audience;; lay;; people","10.1007/s00146-019-00924-9","risk perception;; risk management framework;; quarter;; public awareness;; perception;; existentialism;; computer science;; catastrophic risk;; artificial intelligence"
"Human Sciences Research Council;; University of London","imaginative;; context;; artificial;; intelligence;; ai;; embedded;; remains;; crucial;; touchstone;; understand;; critique;; both;; histories;; prospective;; futures;; driven;; world;; article;; cave;; dihal;; nat;; mach;; intell;; 1;; 74;; 78;; 2019;; sets;; narrative;; schema;; four;; hopes;; corresponding;; fears;; intelligent;; machines;; seeks;; respond;; work;; presenting;; gendered;; reading;; offer;; brief;; genealogy;; narratives;; feature;; female;; automata;; turning;; examine;; technology;; today;; particularly;; assistants;; siri;; alexa;; reproduces;; historical;; ways;; two;; key;; responses;; arise;; first;; affective;; reactions;; cannot;; readily;; separated;; second;; gendering;; technologies;; understood;; attempt;; reconcile;; opposing;; produces;; reconciliation;; association;; traditional;; notions;; femininity;; critically;; enables;; us;; problematize;; expose;; power;; asymmetries;; lie","10.1007/s00146-019-00918-7","schema;; performing arts;; narrative;; femininity;; computer science;; automaton;; artificial intelligence"
"University of Limerick;; University of Limerick;; University of Limerick","social;; relations;; changing;; now;; just;; talking;; artificial;; intelligence;; ai;; assistants;; claim;; form;; digital;; connectivity;; risk;; key;; aspect;; phenomenon;; user;; awareness;; lack;; regarding;; assistant;; functionality;; significant;; societal;; amplified;; global;; scale;; products;; increasing;; healthcare;; education;; business;; service;; industry;; appears;; little;; research;; concerning;; understand;; risks;; technologies;; frame;; communicate;; users;; assess;; without;; fully;; understanding;; complexity;; technology;; challenging;; unwelcome;; scenario;; consist;; complex;; ecosystem;; demand;; explicit;; precise;; communication;; terms;; communicating;; contextualising;; paper;; argues;; examine;; best;; explain;; support;; both;; domestic;; commercial;; end;; propose;; creating;; narrative;; focused;; temporal;; points;; contextualised;; effective;; medium;; capturing;; explainability;; mitigation;; mechanism","10.1007/s00146-019-00916-9","tertiary sector of the economy;; social relation;; risk perception;; risk management;; narratology;; narrative;; knowledge management;; health care;; framing;; computer science;; artificial intelligence"
"University of Hawaii at Manoa;; Yonsei University","robot;; enthusiasts;; envision;; robots;; become;; race;; unto;; themselves;; cohabit;; humankind;; one;; day;; profound;; questions;; arise;; surrounding;; major;; areas;; research;; contemporary;; world;; concerning;; artificial;; intelligence;; fascination;; anxiety;; androids;; impose;; upon;; us;; hinges;; come;; conceive;; cultural;; applying;; notion;; multicultural;; process;; explore;; illustrate;; values;; theories;; mirror;; self;; paper;; focus;; social;; religious;; implications;; humans;; attitudes;; toward;; relationships;; six;; views;; humanoid;; 1;; frightening;; 2;; subhuman;; 3;; human;; substitute;; 4;; sentient;; 5;; divine;; 6;; co;; evolutionary;; path;; immortality;; likely;; preferable;; scenario;; last;; compatible;; optimistic;; posthuman;; future;; imagine;; meet;; challenge;; loving;; living;; beings;; mechanical;; entities;; might;; key;; evolution;; both;; species;; ultimate;; happiness","10.1007/s00146-012-0397-z","social psychology;; self;; robot;; posthuman;; performing arts;; multiculturalism;; media lab europe s social robots;; knowledge management;; humanoid robot;; happiness;; computer science;; cognitive science"
"Coventry University;; Coventry University","paper;; look;; possibility;; machine;; sense;; humour;; focus;; actual;; utterances;; turing;; test;; discourses;; doing;; so;; consider;; depth;; might;; mean;; humanity;; rather;; merely;; conversations;; output;; humorous;; link;; outpourings;; arguments;; disabilities;; against;; concept;; able;; think;; taken;; his;; seminal;; work;; 1950;; finally;; role;; play;; adding;; deception;; integral;; practice;; appears;; human","10.1007/s00146-016-0669-0","turing test;; turing tarpit;; turing;; non deterministic turing machine;; natural language;; humanity;; deception;; computer science;; artificial intelligence"
"Center for Intelligence Studies, Norwegian Defence Intelligence School, Oslo, Norway;; University of Oslo","artificial;; intelligence;; ai;; receives;; attention;; media;; academe;; business;; coverage;; reporting;; predominantly;; contrasted;; terms;; ultimate;; solution;; human;; problems;; threat;; existence;; focus;; computer;; scientists;; developing;; systems;; function;; whereas;; philosophy;; scholars;; theorize;; implications;; functionality;; life;; interface;; technology;; one;; imperative;; aspect;; yet;; articulated;; intelligent;; make;; inferences;; overarching;; concept;; behaviour;; include;; both;; cognition;; processing;; judgment;; argue;; complexity;; opacity;; inference;; needs;; initiate;; systematic;; empirical;; studies;; behavior;; similar;; previously;; done;; decision;; provide;; valid;; knowledge;; outside;; current;; science;; methods;; offer;; judgments;; decisions;; moreover;; public;; private;; sector;; expertise;; epistemology;; critical;; thinking;; reasoning;; crucial;; ensure;; oversight;; competent;; insight;; processes;; accountability;; insights;; require;; founded;; natural;; sciences;; employment;; methodologies;; cognitive;; behavioral","10.1007/s00146-019-00928-5","transparency;; management science;; intelligent decision support system;; inference;; empirical research;; critical thinking;; computer science;; cognition;; behavioural sciences;; artificial intelligence;; accountability"
"Polytechnic University of Turin","industrial;; paradigm;; industry;; 4;; 0;; smart;; core;; contemporary;; debates;; public;; debate;; typically;; offers;; two;; main;; perspectives;; technological;; one;; policies;; contrary;; discussion;; social;; organizational;; effects;; still;; underdeveloped;; article;; specifically;; examines;; aspect;; analyzes;; change;; workers;; subject;; work;; organization;; digital;; factories;; originates;; empirical;; survey;; conducted;; author;; together;; multidisciplinary;; research;; group;; 2014;; 2015;; largest;; italian;; links;; society;; culture;; focusing;; issue;; people;; participation;; process;; specific;; case;; railway;; sector;; elements;; widespread;; outside;; factory;; cultural;; key;; aspects;; question;; person;; centered;; addressed;; critically;; presenting;; both;; re;; personalization;; processes;; centrality;; users;; consumers;; consumption;; practices;; worker;; caused;; automation","10.1007/s00146-017-0792-6","public relations;; public debate;; personalization;; performing arts;; multidisciplinary approach;; knowledge management;; industry 4 0;; industrial policy;; factory;; computer science;; centrality"
"Sapienza University;; Monash University;; Monash University;; Oxfam;; Oxfam","community;; informatics;; information;; communications;; technology;; development;; research;; projects;; frequently;; focus;; appropriation;; icts;; design;; systems;; meet;; needs;; communities;; typically;; involve;; range;; participants;; reflecting;; different;; cultures;; depend;; success;; ability;; project;; bridge;; differences;; protic;; participatory;; ownership;; change;; 5;; year;; collaborative;; monash;; university;; oxfam;; australia;; bangladesh;; case;; paper;; reflects;; mainstream;; form;; action;; par;; tool;; capable;; engaging;; more;; sustainable;; helping;; identify;; take;; account;; localised;; context;; specific;; social;; cultural;; issues;; system;; itself;; consequently;; improving;; effectiveness;; sustainability;; developed;; idea;; emic;; understandings;; culture;; interpret;; intercultural;; exchange;; around;; developing;; focussed;; sociotechnical","10.1007/s00146-017-0765-9","sociotechnical system;; participatory action research;; participatory gis;; management science;; knowledge management;; information system;; information and communications technology;; emic and etic;; computer science;; community informatics;; appropriation"
"Monash University, Clayton campus","paper;; describe;; future;; persons;; advanced;; old;; age;; cared;; entirely;; robots;; dystopia;; advised;; avoid;; if;; paying;; attention;; objective;; elements;; welfare;; rather;; people;; happiness;; reveals;; central;; importance;; respect;; recognition;; cannot;; provide;; practice;; aged;; care;; realistic;; appreciation;; current;; economics;; sector;; suggests;; introduction;; setting;; likely;; threaten;; enhance;; goods;; argue;; robotics;; transform;; accordance;; trajectory;; leads;; towards;; dystopian;; even;; intention;; engineers;; involved;; argument;; chosen;; allow;; role;; overemphasising;; possibility;; risks;; rendering;; self;; fulfilling;; prophecy;; depriving;; valuable;; social;; failing;; older;; allowing;; options;; shaped;; design;; choices;; others","10.1007/s00146-015-0625-4","welfare;; social robot;; social recognition;; social psychology;; robotics;; robot;; public relations;; knowledge management;; happiness;; dystopia;; computer science;; artificial intelligence;; aged care"
"University of Brighton;; Springer Science+Business Media","","10.1007/s00146-019-00923-w","performing arts;; knowledge management;; engineering ethics;; dance;; computer science"
"University of California, San Diego","why;; people;; create;; extra;; representations;; help;; make;; sense;; situations;; diagrams;; illustrations;; instructions;; problems;; obvious;; explanation;; external;; save;; internal;; memory;; computation;; part;; story;; discuss;; seven;; ways;; enhance;; cognitive;; power;; change;; cost;; structure;; inferential;; landscape;; provide;; serve;; shareable;; object;; thought;; persistent;; referents;; facilitate;; re;; representation;; more;; natural;; mental;; explicit;; encoding;; information;; enable;; construction;; arbitrarily;; complex;; lower;; controlling;; coordinate;; jointly;; functions;; allow;; think;; powerfully;; without;; us;; previously;; unthinkable","10.1007/s00146-010-0272-8","mental representation;; knowledge management;; internal memory;; interactivity;; human computer interaction;; encoding;; cost structure;; computer science;; computation;; cognitive power;; artificial intelligence"
"University of Copenhagen","embodied;; cognition;; interpretative;; hermeneutical;; inherent;; motor;; sensory;; perception;; intrinsically;; informed;; biological;; sociocultural;; memory;; embedded;; organism;; socio;; cultural;; environment;; interacting;; ward;; al;; topoi;; 36;; 365;; 375;; 2017;; technologies;; part;; yet;; smart;; machines;; advancing;; human;; abilities;; perceive;; interpret;; concerning;; accuracy;; quantity;; quality;; data;; processed;; process;; categorize;; images;; perform;; classification;; tasks;; calculate;; pattern;; machine;; learning;; processes;; task;; specific;; resemble;; two;; different;; ways;; dealing;; something;; both;; said;; one;; enactive;; material;; first;; meaning;; generating;; second;; statistics;; information;; output;; extracted;; fed;; computer;; end;; product;; whereas;; enactments;; continuous;; necessary;; application","10.1007/s00146-020-00944-w","topos theory;; sociocultural evolution;; perception;; pattern analysis;; knowledge management;; hermeneutics;; embodied cognition;; computer science;; cognitive science;; cognition;; categorization"
"University of Brighton","","10.1007/s00146-016-0651-x","rhetoric;; performing arts;; management science;; engineering ethics;; computer science;; artificial intelligence"
"University of Cambridge;; University of Cambridge","buber;; distinction;; mode;; thou;; seminal;; dialogic;; education;; introduces;; idea;; space;; proved;; useful;; technology;; his;; account;; fails;; engage;; adequately;; role;; paper;; offers;; introduction;; significance;; duality;; relation;; opening;; followed;; short;; schematic;; history;; educational;; reveals;; plays;; expanding;; expansion;; means;; us;; engagement;; facilitates;; incorporation;; shared;; sense;; identity;; aspects;; reality;; initially;; experienced;; alien;; augmenting;; alternative;; understanding;; enables;; see;; dialogue;; mediated;; monologised;; fragments;; robots;; lead;; human","10.1007/s00146-018-0828-6","knowledge management;; epistemology;; educational technology;; dialogic;; computer science"
"University of Michigan;; UM School of Information, Ann Arbor, USA;; UM School of Art and Design, Ann Arbor, USA;; UM School of Information, Ann Arbor, USA;; Michigan State University;; Rensselaer Polytechnic Institute","artificial;; intelligence;; ai;; poised;; eliminate;; millions;; jobs;; finance;; truck;; driving;; artisanal;; products;; g;; handmade;; textiles;; valued;; precisely;; human;; origins;; inherent;; immunity;; job;; loss;; same;; time;; labor;; combined;; technology;; potentially;; help;; democratize;; economy;; allowing;; independent;; small;; scale;; businesses;; flourish;; robotics;; automation;; technologies;; enhance;; economic;; viability;; environmental;; sustainability;; beloved;; crafting;; professions;; perhaps;; even;; expanding;; niche;; replace;; sectors;; paper;; compare;; problems;; created;; current;; mass;; production;; potential;; solutions;; doing;; so;; details;; possibilities;; utilizing;; support;; hybrid;; forms;; machine;; microscale;; localized;; sustainable;; value;; chains;; mesoscale;; networks;; producers;; macroscale;; short;; wide;; range;; facilitating;; empowering;; ultimately;; hope;; facilitate;; discussion;; future;; vision;; more;; generative;; ecological;; social;; circulate;; without;; extraction;; alienation","10.1007/s00146-019-00915-w","sustainable value;; sustainability;; job loss;; industrial symbiosis;; human machine system;; ethnocomputing;; economy;; economic viability;; computer science;; automation"
