AA.DAfN,AW,DOI,F.FN
"University of Geneva","concept;; dramatic;; situation;; important;; dramaturgy;; narratology;; domain;; story;; generation;; interactive;; digital;; storytelling;; particularly;; powerful;; creating;; meaningful;; variations;; single;; core;; model;; nevertheless;; situations;; notion;; deep;; narrative;; structures;; overlooked;; computational;; models;; article;; designed;; creative;; authors;; mind;; consists;; small;; set;; building;; blocks;; assembled;; specific;; relations;; create;; interest;; point;; view;; embed;; fundamental;; paradox;; generalized;; formalized;; allow;; exhaustive;; search;; establish;; initial;; list;; share;; property","10.1093/llc/fqv071","narratology;; narrative structure;; narrative;; multimedia;; interactive digital storytelling;; dramaturgy;; computer science;; computational model;; cognitive science;; brute force search"
"Salem State University","digital;; humanities;; dh;; continues;; embrace;; global;; dimensions;; community;; members;; struggle;; ascertain;; frames;; reference;; understanding;; interpreting;; local;; contexts;; scholarship;; article;; intervenes;; effort;; distinguishing;; contours;; analyzes;; two;; projects;; map;; geographies;; identifies;; challenge;; recognizing;; work;; drawing;; postcolonial;; linguistic;; theories;; language;; proposes;; concept;; accent;; lens;; mediating;; definitions;; resolving;; ethical;; misrecognition;; seeking;; vision;; suggests;; must;; begin;; question;; your","10.1093/llc/fqv063","scholarship;; global vision;; geography;; genealogy;; epistemology;; digital humanities"
"Leibniz University of Hanover","","10.1093/llc/fqx013","classics;; art"
"","pliny;; younger;; letter;; trajan;; regarding;; christians;; crucial;; subject;; studies;; early;; christianity;; serious;; quarrel;; scholars;; concerning;; genuineness;; arose;; end;; 19th;; century;; beginning;; 20th;; per;; contra;; plinian;; authorship;; seriously;; questioned;; last;; few;; decades;; analysing;; kinds;; internal;; external;; evidence;; favour;; against;; authenticity;; modern;; stylometric;; applied;; order;; examine;; linguistic;; allows;; one;; definitely;; settle;; debate;; tend;; contradict;; received;; opinion;; affirming;; instead;; presence;; large;; amounts;; interpolation;; inside;; text;; stylistic;; behaviour;; appears;; highly;; different;; rest;; book;; x","10.1093/llc/fqw001","literature;; linguistic evidence;; early christianity;; authorship verification;; art"
"Universidade Federal do Rio Grande do Sul;; Universidad Católica de Valencia San Vicente Mártir;; University of Valencia;; Polytechnic University of Valencia","complex;; systems;; naturally;; graph;; theory;; different;; kinds;; networks;; certain;; important;; characteristics;; common;; one;; features;; so;; called;; scale;; free;; distribution;; node;; connectivity;; means;; degree;; network;; nodes;; follows;; power;; law;; usually;; referred;; small;; world;; average;; distance;; linearly;; size;; logarithmically;; mathematical;; linguistics;; word;; frequency;; effect;; translations;; le;; petit;; prince;; languages;; comparison;; association;; random;; makes;; evident;; discrepancy;; erdos;; reny;; model;; graphs;; real","10.1093/llc/fqw005","word lists by frequency;; word association;; power law;; mathematics;; graph theory;; graph;; discrete mathematics;; degree distribution;; complex systems;; complex network;; arithmetic"
"University of Oslo","","10.1093/llc/fqx018","sociology;; public engagement;; media studies"
"King's College London","article;; describe;; social;; networks;; concepts;; network;; move;; uses;; put;; historical;; research;; followed;; description;; people;; medieval;; scotland;; database;; data;; finally;; techniques;; preliminary;; reveal;; traditional;; methods;; identifying;; additional;; role;; played;; duncan;; earl;; fife;; density;; model;; diffusion;; innovations;; identify;; opinion;; leaders","10.1093/llc/fqv070","sociology;; social science;; social network analysis;; social network;; opinion leadership;; network density;; historical method;; diffusion of innovations;; data science;; comparative historical research"
"University of Saskatchewan;; McGill University;; University of Alberta","article;; suggests;; jerome;; mcgann;; proposal;; social;; text;; editing;; applied;; editions;; understood;; one;; author;; works;; rather;; networks;; publications;; authors;; editors;; ability;; create;; edition;; hampered;; past;; inability;; html;; express;; semantic;; richness;; tei;; xml;; adopting;; tags;; custom;; data;; attributes;; schema;; org;; microdata;; introduced;; html5;; interoperable;; digital;; feasible;; grub;; street;; project;; books;; pamphlets;; 18th;; century;; london;; test;; premise","10.1093/llc/fqw003","xml;; world wide web;; text editing;; semantic html;; premise;; microdata;; library science;; interoperability;; html5;; computer science"
"University of Delaware","digital;; literary;; collections;; continue;; expand;; scope;; broaden;; audience;; documenting;; collaborative;; editorial;; work;; involved;; creating;; rendering;; documentation;; transparent;; users;; ensures;; scholars;; develop;; idea;; reality;; social;; text;; envisioned;; d;; f;; mckenzie;; practices;; environment;; scholarly;; editors;; help;; instantiate;; both;; material;; history;; authorial;; contexts;; visible;; make;; dynamic;; usable;; wide;; range;; individuals;; walt;; whitman;; archive;; wwa;; serves;; ideal;; case;; examining;; ways;; collection;; intermediates;; conventions;; edition;; guidelines;; layout;; design;; detailed;; conditions;; general;; public;; once;; renders;; more;; iterative;; process;; makes;; publicly;; accessible;; part;; infrastructure","10.1093/llc/fqw009","world wide web;; usable;; rendering;; engineering;; documentation;; digital collections"
"University of California, Berkeley;; University of California, Berkeley;; University of California, Berkeley","deliberate;; differences;; authors;; represent;; characters;; core;; area;; literary;; investigation;; dawn;; theory;; focus;; epistolary;; literature;; consciously;; attempt;; create;; different;; character;; styles;; series;; documents;; letters;; previous;; studies;; linguistic;; gestalt;; author;; style;; writeprint;; extracted;; novel;; unclear;; individual;; themselves;; distinct;; writeprints;; examine;; samuel;; richardson;; clarissa;; lauded;; watershed;; example;; recently;; developed;; highly;; successful;; authorship;; attribution;; technique;; determine;; 1;; construct;; 2;; if;; so;; features;; he;; manipulated;; find;; appear;; signature;; alters;; few;; function;; word;; syntactic;; typically;; comprising;; discuss;; implications;; questions;; identity;; more;; generally","10.1093/llc/fqw007","writeprint;; syntax;; psychology;; literature;; literary theory;; gestalt psychology;; function word;; attribution"
"Huygens Institute for the History of the Netherlands","role;; usage;; certain;; technology;; imparted;; wholesale;; intended;; user;; community;; deterministic;; rather;; negotiation;; users;; designers;; form;; function;; article;; considers;; side;; effect;; negotiations;; convey;; technological;; concept;; model;; risk;; paradigm;; eclipse;; affordances;; part;; whole;; case;; paradigmatic;; regression;; centering;; transcription;; tool;; huygens;; institute;; netherlands;; argued;; similar;; effects;; come;; play;; larger;; scale;; field;; textual;; scholarship;; inhibiting;; exploration;; models;; adhere;; pervasive;; digital;; metaphor;; codex;; example;; innovative;; knowledge;; graph;; briefly;; introduced;; illustrate;; point","10.1093/llc/fqw012","textual scholarship;; social shaping of technology;; negotiation;; multimedia;; metaphor;; knowledge graph;; form and function;; engineering;; eclipse;; data science;; affordance"
"University of Melbourne","world;; 7;; 000;; languages;; few;; records;; via;; internet;; recognizing;; digital;; divide;; consequential;; underrepresentation;; linked;; open;; data;; efforts;; motivation;; solutions;; offered;; article;; increase;; documentation;; small;; led;; development;; tools;; repositories;; over;; past;; decade;; language;; archives;; currently;; provide;; metadata;; standard;; formats;; collections;; invisible;; aggregated;; searches;; institutional;; national;; libraries;; mission;; so;; content;; noted;; collection;; catalog;; impossible;; locate;; search;; names;; finally;; still;; held;; creators;; repository;; completely;; hidden;; potential;; users;; suggests;; humanities;; project;; make;; more;; information;; freely;; identifies;; several;; means;; accomplished;; survey;; register;; announce;; existence;; index;; overview","10.1093/llc/fqw006","world wide web;; the internet;; on language;; metadata;; linked data;; documentation;; digital humanities;; digital divide;; computer science"
"University of Antwerp;; University of Antwerp","one;; great;; advantages;; digital;; medium;; offer;; field;; scholarly;; editing;; makes;; products;; easier;; distribute;; longer;; bound;; shelf;; edition;; potential;; reach;; wider;; audience;; printed;; certain;; extent;; nature;; materials;; textual;; scholars;; working;; dictates;; perimeters;; dissemination;; take;; place;; modern;; manuscripts;; instance;; copyright;; restrictions;; may;; limit;; project;; resources;; academic;; climate;; open;; access;; becoming;; standard;; even;; requirement;; receiving;; funding;; limitations;; perceived;; problematic;; article;; argue;; boundaries;; still;; room;; produce;; scholarship;; zooms;; way;; different;; editions;; copyrighted;; deal;; issue;; beckett;; manuscript;; bdmp;; www;; beckettarchive;; org;; 1;; woolf;; online;; woolfonline;; com;; 2;; case;; studies;; conclude;; investigate;; strategies;; share;; research;; data;; allowed;; g;; sharing;; metadata;; ancillary;; fair;; doctrine;; circumvent;; problem;; aspect;; include;; modnets;; 3;; encoding;; manual;; encodingmanual;; 4;; lexicon;; finnegans;; wake;; extensible;; elucidation;; treasury;; fweet;; 5;; http","10.1093/llc/fqw011","world wide web;; treasury;; textual scholarship;; metadata;; lexicon;; fair use;; encoding;; doctrine;; computer science;; ancillary data"
"Ca' Foscari University of Venice;; Ca' Foscari University of Venice;; Ca' Foscari University of Venice;; Ca' Foscari University of Venice","comparing;; traditional;; qualitative;; stemmatics;; computer;; assisted;; quantitative;; stemmatology;; both;; approaches;; applied;; two;; authentic;; data;; sets;; old;; english;; anglo;; saxon;; chronicle;; latin;; epitome;; marco;; polo;; devisement;; dou;; monde;; aims;; bringing;; fore;; advantages;; disadvantages;; methods;; automatic;; grouping;; witnesses;; phylogenetic;; models;; show;; provide;; reliable;; light;; evidence;; offered;; thorough;; scrutiny;; documentary;; history;; texts;; inspection;; majority;; succeed;; providing;; good;; information;; detecting;; preliminary;; evaluation;; variant;; readings;; yet;; few;; offer;; valuable;; guidance;; define;; sub;; groups;; limitation;; becomes;; crucial;; existence;; more;; one;; codex;; interpositus;; postulated;; historical;; makes;; clear;; actual;; textual;; transmission;; cannot;; conform;; mathematical;; ideal;; cladistic;; parsimony;; latter;; case;; particularly;; evident;; closed;; recensions;; mechanical;; reconstruction;; plays;; heavier;; role;; choice;; variants;; follows;; rigorous;; stemmatic;; steps;; hand;; application;; open;; seems;; give;; better","10.1093/llc/fqw014","scrutiny;; old english;; linguistics;; historical evidence;; epitome;; engineering;; artificial intelligence"
"Temple University","presented;; geovisual;; reading;; three;; volumes;; karl;; marx;; capital;; seminal;; treatise;; political;; economy;; normally;; treated;; work;; conceptualization;; names;; hundreds;; geographic;; locations;; usually;; highly;; relational;; dynamic;; fashion;; seemed;; me;; enough;; information;; contained;; produce;; geovisually;; rich;; map;; presenting;; themes;; places;; relationships;; text;; revealing;; way","10.1093/llc/fqw002","sociology;; social science;; neoclassical economics;; conceptualization"
"Shiraz University;; Shiraz University;; Shiraz University","special;; features;; persian;; developing;; natural;; language;; processing;; tools;; involves;; array;; challenges;; lack;; efficient;; knowledge;; sources;; another;; obstacle;; research;; goal;; article;; overcome;; problems;; implementing;; spelling;; correction;; task;; main;; outputs;; included;; parallel;; corpus;; n;; gram;; model;; semantic;; system;; named;; perspell;; extracted;; rival;; software;; vafa;; spellchecker;; detect;; correct;; nonword;; real;; word;; errors;; more;; successfully;; rate;; error;; detection;; 95;; fact;; outstanding;; ability;; significant;; improvement;; terms;; f;; measure;; two;; advantages","10.1093/llc/fqw015","spelling;; speech recognition;; software;; persian;; obstacle;; natural language processing;; language model;; error detection and correction;; correction system;; computer science;; artificial intelligence"
"Universidade Federal do Piauí, Brazil;; Universidade Federal do Piauí, Brazil","essay;; discusses;; methodological;; problems;; faced;; researchers;; humanities;; more;; especially;; so;; literature;; aim;; advance;; field;; telematics;; research;; literary;; texts;; already;; checkmate;; high;; degree;; subjectivity;; lack;; approach;; ensure;; effectiveness;; happens;; called;; hard;; sciences;; literato;; launches;; him;; herself;; text;; software;; he;; she;; learn;; science;; his;; her;; search;; peers;; reproduce;; experiment;; come;; similar","10.1093/llc/fqw016","telematics;; subjectivity;; software;; social science;; hard and soft science;; engineering ethics;; computer science;; checkmate"
"City University of New York","","10.1093/llc/fqx019","lock;; internet of things;; computer security;; computer science"
"University of LiÃ¨ge;; Centre national de la recherche scientifique","relying;; latin;; historical;; corpus;; research;; aims;; markers;; structuring;; literary;; texts;; general;; focuses;; methods;; extension;; valid;; text;; length;; basic;; assumption;; following;; include;; complex;; multilevel;; structures;; calling;; upon;; lexis;; semantics;; morphology;; syntax;; etc;; function;; heterogeneity;; indicators;; progression;; episode;; focalization;; point;; view;; insertion;; speech;; additionally;; recurrence;; factor;; textual;; cohesion;; certain;; conditions;; topological;; motifs;; marking;; linear;; ensuring;; unity;; developing;; detect;; analyse;; distributions;; support;; structural;; comparisons;; objective;; contrastive;; studies;; contrasts;; genres;; authorial;; styles;; mathematical;; models;; neighbourhoods;; bursts;; combine;; qualitative;; approach;; sequential;; quantitative;; comprehend;; language;; fashion","10.1093/llc/fqw021","topology;; syntax;; semantics;; natural language processing;; narrative;; linguistics;; lexis;; indirect speech;; focalization;; discourse marker;; contrast;; computer science;; artificial intelligence"
";; ","ever;; universal;; networking;; language;; unl;; programme;; started;; 1996;; researchers;; computational;; linguists;; across;; globe;; actively;; participated;; english;; chinese;; georgian;; greek;; hindi;; punjabi;; portuguese;; russian;; ukrainian;; vietnamese;; slovenian;; etc;; languages;; part;; previous;; years;; witnessed;; significant;; interest;; application;; development;; exploited;; several;; different;; tasks;; natural;; engineering;; multilingual;; document;; generation;; summarization;; text;; simplification;; information;; retrieval;; semantic;; reasoning;; independent;; artificial;; yet;; existing;; applications;; standalone;; sense;; specific;; supports;; local;; developer;; article;; illustrates;; cross;; domain;; client;; prototype;; built;; support;; developers;; common;; ization;; nl;; output;; system;; utilized;; basis;; two;; measures;; accuracy;; correctness;; 100;; depends;; upon;; f;; measure;; modules;; consistently;; greater;; 0;; 95;; scale;; 1","10.1093/llc/fqw022","universal networking language;; text simplification;; natural language processing;; natural language;; hindi;; georgian;; correctness;; constructed language;; computer science;; automatic summarization;; artificial intelligence"
"University of Fribourg;; University of Fribourg;; University of Fribourg;; University of Fribourg","","10.1093/llc/fqx012","historical document;; ground truth;; geography;; computer vision;; artificial intelligence"
"Zhejiang University;; Ningbo Institute of Technology, Zhejiang University;; Ruhr University Bochum","investigation;; attempt;; investigate;; unique;; linguistic;; profile;; different;; text;; types;; reflected;; respective;; entropy;; characteristics;; samples;; lancaster;; corpus;; mandarin;; chinese;; freiburg;; brown;; american;; english;; research;; investigates;; performances;; two;; dimensions;; relative;; words;; part;; speech;; pos;; sentential;; positions;; aspect;; markers;; yields;; following;; first;; shows;; strikingly;; similar;; distribution;; pattern;; concerning;; word;; forms;; descending;; order;; news;; essays;; official;; academic;; fiction;; may;; more;; reliable;; indicator;; syntactical;; differences;; helps;; distinguish;; dichotomous;; narrative;; vs;; expository;; both;; second;; exists;; cross;; difference;; namely;; displays;; higher;; indicates;; marking;; terms;; variation;; prominent;; grammar;; distinction;; identified;; though;; obviously","10.1093/llc/fqw008","text types;; similar distribution;; natural language processing;; narrative;; mathematics;; mandarin chinese;; linguistics;; kullback leibler divergence;; existential quantification;; chinese grammar;; artificial intelligence;; american english"
"University of Illinois at Urbanaâ€“Champaign","over;; past;; decade;; large;; searchable;; collections;; primary;; texts;; embraced;; virtually;; literary;; scholars;; led;; changes;; scholarship;; conducted;; article;; offers;; partial;; history;; introduction;; search;; explores;; effects;; come;; automatically;; easily;; broke;; down;; barriers;; access;; longer;; requiring;; background;; knowledge;; bibliography;; offering;; means;; discovering;; selecting;; read;; change;; more;; convenience;; transformative;; database;; represents;; form;; textuality;; rely;; affordances;; develop;; ways;; reading;; addition;; content;; claims;; fora;; modest;; bibliometric;; two;; journals;; american;; literature;; english;; suggests;; trends;; diverse;; cited;; interviews;; authors;; journal;; articles;; editors;; characterize;; databases;; effect","10.1093/llc/fqw023","transformative learning;; textuality;; scholarship;; library science;; history of literature;; database;; content analysis;; computer science;; american literature;; affordance"
"","one;; shakespeare;; least;; performed;; plays;; king;; john;; drama;; indicted;; k;; chambers;; incoherent;; patchwork;; stylometric;; evidence;; over;; extended;; period;; suggests;; division;; authorship;; sheds;; light;; play;; ambiguous;; allegiance;; eponymous;; hero;; displays;; distinctive;; cross;; pattern;; both;; contextually;; linguistically;; variety;; methods;; include;; relative;; frequency;; common;; words;; distribution;; irregular;; lines;; feminine;; endings;; average;; length;; modern;; spelling;; two;; fold;; cluster;; r;; stylo;; programme;; combines;; variable;; extraction;; statistical;; single;; process;; promising;; accessible;; means;; independent;; replication;; question;; progress;; towards;; solution","10.1093/llc/fqw018","statistical analysis;; spelling;; performance art;; literature;; hero;; frequency;; drama;; art;; allegiance"
"University of Bremen;; Hong Kong Polytechnic University;; University of Bremen;; Hong Kong Polytechnic University;; Hong Kong Polytechnic University","analytic;; interest;; comics;; graphic;; novels;; similarly;; visual;; media;; currently;; experiencing;; considerable;; growth;; order;; pursue;; empirical;; investigation;; useful;; explore;; data;; kind;; accessible;; application;; established;; methods;; linguistic;; corpus;; forms;; communication;; already;; benefited;; driven;; procedures;; logical;; consider;; might;; case;; raise;; unique;; challenges;; endeavor;; substantial;; component;; communicative;; effect;; achieved;; variations;; appearance;; spatial;; organization;; schemes;; capable;; capturing;; date;; limited;; largely;; geometric;; descriptions;; so;; value;; more;; interpretative;; analyses;; article;; set;; detailed;; classification;; scheme;; similar;; focuses;; particularly;; layout;; make;; facet;; meaning;; quantitative;; qualitative","10.1093/llc/fqw024","visual media;; visual appearance;; spatial organization;; multimedia;; human computer interaction;; empirical research;; corpus analysis;; computer science;; comics;; classification scheme"
"Yazd University;; Payame Noor University","farsitag;; tagging;; system;; capable;; assigning;; probable;; part;; speech;; pos;; tags;; persian;; words;; text;; linguistic;; rules;; select;; best;; tag;; every;; word;; aims;; processes;; robust;; designed;; implemented;; texts;; tagged;; parallel;; corpus;; english;; containing;; 5;; 000;; developed;; side;; product;; mentioned;; tagger;; experiment;; conducted;; evaluate;; performance;; unrestricted;; highest;; rate;; error;; traces;; back;; medical;; religious;; genres;; lowest;; type;; scientific;; total;; considering;; domains;; low;; 1;; 4;; overall;; accuracy;; 98;; 6;; promising;; language","10.1093/llc/fqw017","total error rate;; tag system;; system error;; speech recognition;; persian;; part of speech tagging;; natural language processing;; engineering;; artificial intelligence"
"University of Patras;; University of Patras;; University of Patras;; Neurolingo Language Technology Applications, Athens, Greece;; Hellenic Open University","aim;; paper;; both;; main;; parts;; designing;; implementation;; useful;; user;; friendly;; electronic;; tool;; greek;; grammar;; checker;; carries;; function;; analyzing;; morphologically;; syntactically;; sentences;; phrases;; words;; order;; correct;; syntactic;; grammatical;; stylistic;; errors;; iordanidou;; 1999;; 1;; 2004;; 2;; premise;; deal;; issues;; settings;; adaptation;; little;; modern;; manolis;; triantafyllidis;; formal;; codification;; 1976;; 1991;; 3;; formalism;; mnemosyne;; handles;; particularities;; language;; hinder;; computational;; processing;; already;; identify;; multi;; word;; terms;; phrase;; grammars;; aiming;; automatically;; extract;; information;; tested;; giving;; texts;; person;; majority;; human;; corrector;; accuracy;; almost;; equal;; one;; far;; mistakes;; coherence;; text;; meaning;; concerned;; accurate;; gakis;; 2015;; 4;; ref;; 21;; 22;; 44;; 16","10.1093/llc/fqw025","relational grammar;; natural language processing;; mildly context sensitive grammar formalism;; head driven phrase structure grammar;; generative grammar;; emergent grammar;; computer science;; attribute grammar;; artificial intelligence;; affix grammar;; adaptive grammar"
"","edgar;; allan;; poe;; left;; us;; literary;; legacy;; part;; lacks;; definitive;; stamp;; authenticity;; poes;; discovered;; his;; death;; generated;; heated;; discussion;; scholars;; others;; quickly;; slipped;; obscurity;; paper;; reevaluates;; thirty;; two;; prose;; texts;; ten;; poems;; tenuously;; attributed;; past;; classify;; function;; employing;; nearest;; shrunken;; centroid;; burrows;; delta;; support;; vector;; machines;; stylo;; toolkit;; r;; sheds;; light;; help;; rolling;; contribution;; so;; called;; paulding;; drayton;; review;; infamous;; criticism;; defense;; slavery;; contrasting;; comparing;; author;; signal;; behind;; pieces;; unclear;; authorship;; able;; answer;; high;; degree;; accuracy;; question","10.1093/llc/fqw019","poetry;; literature;; criticism;; art"
"Ludwig Maximilian University of Munich;; Ludwig Maximilian University of Munich;; Ludwig Maximilian University of Munich","provide;; quantitative;; temporal;; evolution;; word;; choice;; across;; career;; sylvia;; plath;; poet;; suffered;; mental;; illness;; culminated;; her;; suicide;; work;; excellent;; case;; temporally;; indexed;; changes;; vocabulary;; dated;; records;; productivity;; simple;; functions;; discriminate;; bulk;; trends;; classify;; words;; accelerate;; decelerate;; represent;; consistency;; usage;; overall;; find;; exceptionally;; consistent;; throughout;; 1956;; 1963;; observe;; relative;; frequency;; two;; examples;; colours;; personal;; pronouns;; namely;; note;; consistently;; increasing;; preference;; towards;; black;; white;; above;; colour;; contrast;; marked;; transition;; dominant;; third;; person;; feminine;; first;; singular;; later;; dynamic;; occurred;; march;; may;; 1959;; tie;; observations;; events;; recorded;; journal;; entries;; propose;; function;; discrimination;; approach;; offers;; vital;; tool;; objective;; understanding;; style;; correlation;; life;; influence","10.1093/llc/fqw026","word use;; vocabulary;; psychology;; poetry;; personal pronoun;; objective analysis;; mental illness;; literature;; linguistics;; journal entry"
"University of St Andrews","scripts;; plays;; important;; role;; paleography;; quantitative;; linguistics;; especially;; field;; digital;; features;; needed;; differentiate;; glyphs;; describe;; elaborate;; set;; metrics;; quantify;; qualitative;; information;; contained;; characters;; hence;; indirectly;; scribal;; broadly;; divide;; several;; categories;; individual;; metric;; underlying;; significance;; largely;; derived;; area;; gesture;; design;; recognition;; propose;; novel;; soundly;; grounded;; principles;; handwriting;; production;; computed;; serve;; descriptors;; comparing;; analyzing;; illustrate;; applying;; paleographic;; evolution;; four;; major;; indic;; brahmi;; outline;; future;; work","10.1093/llc/fqw030","scripting language;; quantitative linguistics;; natural language processing;; handwriting;; glyph;; gesture;; descriptive statistics;; computer science;; artificial intelligence"
"University of Chile;; University of the Andes, Chile;; University of Chile;; Departamento de Diseño y Manufactura (DIMA), Universidad Técnica Federico Santa María, Chile;; Universidad Bernardo OHiggins, Centro de Desarrollo y Transferencia Tecnológica (CEDYTEC), Dirección de Investigación, y Facultad de Ingeniería y Administración, Chile","why;; romeo;; juliet;; prominent;; characters;; shakespeare;; play;; same;; name;; contrary;; common;; sense;; might;; academic;; literature;; provide;; unique;; answer;; question;; indeed;; little;; agreement;; main;; character;; elements;; script;; contribute;; establishing;; leading;; role;; objective;; article;; explore;; compare;; prominence;; social;; network;; end;; calculate;; centralities;; several;; comparing;; scores;; generated;; found;; centrality;; more;; stable;; hers;; lower;; supported;; strength;; bonds;; she;; develops;; comparison;; different;; rankings;; clusters;; knowledge;; plays;; show;; relationships;; affects;; finding;; opens;; directions;; analyzing;; scripts;; determining;; weighted;; measures;; finally;; discuss;; theoretical;; practical;; implications","10.1093/llc/fqw029","social psychology;; social network analysis;; scripting language;; psychology;; linguistics;; common sense;; centrality"
"University of Western Ontario;; University of Western Ontario;; University of Western Ontario","uses;; information;; gleaned;; front;; matter;; preliminaries;; spanish;; golden;; age;; texts;; model;; social;; networks;; underpinning;; early;; modern;; publication;; industry;; data;; driven;; approach;; examine;; historical;; political;; conditions;; influenced;; process;; approval;; censorship;; empire;; focus;; concept;; geography;; relates;; community;; formation;; composition;; find;; literary;; publishing;; scene;; dominated;; small;; group;; authors;; generally;; tied;; madrid;; highly;; published;; across;; iberian;; cultural;; capitals;; together;; powerful;; patrons;; relied;; upon;; support;; served;; local;; bridges;; communities;; formed;; primarily;; level;; regionally;; groups;; literate;; bureaucrats;; clergymen;; printers;; booksellers;; working;; fulfill;; legal;; requirements;; dictated;; crown;; finally;; see;; certain;; individuals;; tend;; stand;; regional;; gatekeepers;; interacting;; equally;; high;; low;; profile;; approve;; publish","10.1093/llc/fqw036","underpinning;; spanish golden age;; social science;; social network;; publishing;; publication;; politics;; geography;; empire;; censorship"
"Coventry University;; De Montfort University;; De Montfort University","article;; describes;; demonstrates;; named;; entity;; similarity;; metric;; developed;; currently;; fuzzyphoto;; project;; presented;; effective;; comparing;; data;; across;; syntaxless;; schemas;; encountered;; gallery;; library;; archive;; museum;; collections;; efficiency;; approach;; existing;; shown;; significant;; improvement;; messy","10.1093/llc/fqw035","syntax;; schema;; named entity;; mathematics;; information retrieval"
"University of Antwerp;; University of Antwerp;; University of Antwerp;; University of Antwerp","article;; describe;; novel;; approach;; sequence;; tagging;; languages;; rich;; g;; orthographic;; surface;; variation;; focus;; lemmatization;; basic;; step;; processing;; pipelines;; digital;; humanities;; task;; long;; solved;; modern;; english;; exist;; historic;; problem;; harder;; solve;; lack;; resources;; unstable;; orthography;; advances;; field;; deep;; representation;; learning;; neural;; networks;; led;; dramatic;; increase;; performance;; across;; several;; domains;; system;; combines;; two;; approaches;; one;; hand;; apply;; temporal;; convolutions;; model;; input;; words;; character;; level;; secondly;; distributional;; word;; embeddings;; represent;; lexical;; context;; surrounding;; reaches;; state;; art;; number;; representative;; middle;; dutch;; data;; sets;; even;; without;; corpus;; specific;; parameter;; tuning","10.1093/llc/fqw034","speech recognition;; orthography;; orthographic projection;; natural language processing;; lemmatisation;; feature learning;; deep learning;; data set;; convolution;; computer science;; artificial neural network;; artificial intelligence"
"Institutum Romanum Finlandiae, Italy;; Helsinki Institute for Information Technology","stemmatology;; aims;; gaining;; understanding;; development;; copying;; history;; textual;; tradition;; surviving;; witnesses;; text;; typically;; includes;; task;; identifying;; witness;; source;; copied;; every;; copyist;; makes;; alterations;; errors;; corrections;; correct;; gradually;; mutate;; contents;; extant;; versions;; placed;; stemma;; graph;; representing;; relationships;; scholar;; attempt;; reconstruct;; earlier;; reversing;; process;; branches;; anyone;; attempted;; aware;; fact;; subject;; uncertainty;; arising;; number;; sources;; done;; limited;; precision;; confidence;; originated;; scholarship;; modern;; lies;; intersection;; several;; scientific;; disciplines;; one;; hand;; humanities;; texts;; both;; individual;; valuable;; historical;; evidence;; evolutionary;; ideas;; equally;; methodologically;; interesting;; mathematics;; statistics;; computer;; science;; obviously;; biology;; cladistics;; biological;; evolution;; speciation;; academics;; working;; throughout;; arts;; borrowing;; latest;; techniques;; employed;; sciences;; tools;; help;; us;; understand;; richness;; human;; knowledge;; creativity;; way;; roots;; until;; society;; basic;; mechanics;; reconstructing;; similarities;; differences;; centuries;; purpose;; traditional;; criticism","10.1093/llc/fqw038","witness;; thematic map;; the arts;; textual scholarship;; textual criticism;; source text;; literature;; linguistics;; creativity;; copying;; computer science"
"University of Macau;; University of Macau","corpus;; studies;; translational;; chinese;; english;; translation;; 2015;; richard;; xiao;; xianyao;; hu;; berlin;; heidelberg;; springer;; verlag;; isbn;; 978;; 3;; 642;; 41362;; 9;; universals;; tus;; one;; research;; foci;; ever;; baker;; initiated;; line;; 1993;; key;; effort;; test;; tu;; hypotheses;; bringing;; different;; languages;; cultures;; picture;; laviosa;; 2011;; anglo;; centric;; bias;; pursuit;; obvious;; evidence;; large;; limited;; european;; book;; needed;; perspective;; directs;; efforts;; towards;; investigating;; linguistic;; features;; probing;; two;; genetically;; readers;; delighted;; find;; hand;; translated;; texts;; share;; number;; common;; properties;; ibid;; p;; 172;; previous;; g;; 1996;; previously;; defined;; may;; too;; over;; generalized;; simplified;; reveal;; true;; language;; more;; refined;; mainly;; seek;; answer;; question;; extent;; explicitation;; simplification;; normalization;; representation;; convergence;; source;; sl;; shining;; purpose;; detailed;; typical;; macro;; statistic;; specific;; lexical;; grammatical;; level;; comparable;; design;; involving;; lancaster;; mandarin;; lcmc;; suwenchao0617;; 126;; com","10.1093/llc/fqw032","translation studies;; psychology;; problem of universals;; mandarin chinese;; literature;; linguistics"
